age,job,marital,education,default,housing,loan,contact,month,day_of_week,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,campaign,pdays,previous,poutcome
1,9,2,5,0,2,0,0,1,2,1.4,93.444,-36.1,4.962,5228.1,4,999,0,1
3,5,1,0,1,2,0,1,6,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,1,999,0,1
2,0,1,6,0,2,0,0,1,3,1.4,93.444,-36.1,4.968,5228.1,1,999,0,1
2,0,1,6,0,2,2,0,1,0,1.4,93.444,-36.1,4.964,5228.1,3,999,0,1
1,0,1,6,0,0,0,0,7,1,-0.1,93.2,-42.0,4.191,5195.8,2,999,0,1
2,9,1,3,0,2,2,0,3,2,1.4,93.918,-42.7,4.963,5228.1,1,999,0,1
1,0,2,6,0,1,1,0,3,1,1.4,93.918,-42.7,4.962,5228.1,2,999,0,1
2,7,0,3,0,2,0,1,6,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,2,999,0,1
1,1,1,2,0,0,2,1,3,0,1.4,93.918,-42.7,4.963,5228.1,3,999,0,1
2,1,1,2,0,2,0,0,6,2,-1.8,92.893,-46.2,1.327,5099.1,4,999,2,2
3,5,1,2,1,0,0,0,3,0,1.4,93.918,-42.7,4.963,5228.1,2,999,0,1
1,1,2,2,0,0,0,0,3,4,1.4,93.918,-42.7,4.962,5228.1,1,999,0,1
2,0,2,3,0,2,0,0,3,4,1.4,93.918,-42.7,4.963,5228.1,5,999,0,1
2,9,2,6,0,2,0,0,7,3,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1,999,1,2
3,10,0,3,1,2,0,0,7,2,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1,999,0,1
2,9,1,5,0,2,0,0,6,3,-1.8,92.893,-46.2,1.344,5099.1,1,999,1,2
2,0,1,3,0,0,0,0,3,4,1.4,93.918,-42.7,4.963,5228.1,6,999,0,1
3,5,1,2,0,2,0,0,7,2,-0.1,93.2,-42.0,4.0760000000000005,5195.8,1,999,0,1
1,10,1,3,0,0,0,0,7,3,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1,999,0,1
2,1,1,1,1,0,0,0,3,4,1.4,93.918,-42.7,4.963,5228.1,3,999,0,1
1,2,2,3,0,2,0,1,3,3,1.4,93.918,-42.7,4.961,5228.1,2,999,0,1
2,9,1,5,0,2,0,1,4,2,1.4,94.465,-41.8,4.958,5228.1,1,999,0,1
2,2,1,6,0,2,0,0,6,4,-1.8,92.893,-46.2,1.281,5099.1,4,999,1,2
1,1,2,6,1,0,0,0,6,4,-1.8,92.893,-46.2,1.281,5099.1,2,999,0,1
2,0,2,7,0,2,0,0,0,2,-1.8,93.075,-47.1,1.435,5099.1,2,999,1,2
2,0,1,2,0,0,0,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,2,999,0,1
1,0,2,3,0,0,0,0,6,0,-1.8,92.893,-46.2,1.25,5099.1,8,999,0,1
2,0,0,6,1,2,0,0,7,4,-0.1,93.2,-42.0,4.12,5195.8,2,999,1,2
1,1,2,6,0,0,0,0,1,4,-2.9,92.201,-31.4,0.879,5076.2,2,999,0,1
3,5,1,6,0,0,0,0,0,3,-1.8,93.075,-47.1,1.423,5099.1,1,999,0,1
2,1,1,2,0,0,0,0,6,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1,999,0,1
2,1,1,2,0,2,0,1,4,4,1.4,94.465,-41.8,4.864,5228.1,2,999,0,1
2,7,1,3,0,0,2,1,6,3,1.1,93.994,-36.4,4.857,5191.0,2,999,0,1
3,7,0,3,0,0,0,0,3,1,1.4,93.918,-42.7,4.962,5228.1,6,999,0,1
2,7,0,5,1,2,0,1,4,4,1.4,94.465,-41.8,4.958,5228.1,2,999,0,1
1,0,2,7,0,2,0,0,6,0,-1.8,92.893,-46.2,1.25,5099.1,2,999,1,2
2,9,1,5,0,0,0,0,7,3,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1,999,1,2
2,0,2,6,0,2,0,0,1,2,1.4,93.444,-36.1,4.964,5228.1,2,999,0,1
1,2,1,6,0,0,0,1,6,4,1.1,93.994,-36.4,4.859,5191.0,1,999,0,1
1,9,1,5,0,2,0,1,4,1,1.4,94.465,-41.8,4.96,5228.1,2,999,0,1
3,9,1,5,1,2,0,1,4,2,1.4,94.465,-41.8,4.8660000000000005,5228.1,1,999,0,1
3,9,1,5,0,0,0,0,1,3,1.4,93.444,-36.1,4.968,5228.1,1,999,0,1
1,8,2,7,0,0,0,1,9,3,-3.4,92.379,-29.8,0.7879999999999999,5017.5,2,999,0,1
1,1,2,5,0,2,0,0,4,2,-2.9,92.963,-40.8,1.26,5076.2,2,999,0,1
2,9,2,6,0,2,2,1,6,3,1.1,93.994,-36.4,4.857,5191.0,1,999,0,1
2,0,2,5,0,0,0,0,0,4,-1.8,93.075,-47.1,1.445,5099.1,1,999,0,1
2,6,1,3,0,2,0,0,7,2,-0.1,93.2,-42.0,4.0760000000000005,5195.8,2,999,0,1
3,4,1,2,0,0,0,0,3,3,1.4,93.918,-42.7,4.961,5228.1,5,999,0,1
2,1,1,2,1,2,0,0,3,0,1.4,93.918,-42.7,4.957,5228.1,4,999,0,1
2,1,1,5,0,0,0,1,4,3,1.4,94.465,-41.8,4.961,5228.1,4,999,0,1
2,2,1,5,0,2,0,0,3,2,1.4,93.918,-42.7,4.958,5228.1,4,999,0,1
3,4,1,0,1,0,0,1,6,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,35,999,0,1
2,7,1,3,0,2,0,0,0,2,-1.8,93.075,-47.1,1.435,5099.1,1,999,1,2
1,7,2,2,0,0,0,1,6,0,1.1,93.994,-36.4,4.859,5191.0,4,999,0,1
2,1,1,0,0,2,0,1,4,1,1.4,94.465,-41.8,4.865,5228.1,2,999,0,1
3,3,0,0,1,2,0,1,4,0,1.4,94.465,-41.8,4.959,5228.1,3,999,0,1
2,6,1,6,0,2,0,0,0,3,-1.8,93.075,-47.1,1.423,5099.1,1,999,1,2
2,7,2,2,0,2,0,0,7,2,-0.1,93.2,-42.0,4.0760000000000005,5195.8,2,999,0,1
2,9,1,5,0,0,0,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,2,5,1,3
3,2,1,6,1,2,2,0,6,2,-1.8,92.893,-46.2,1.266,5099.1,3,999,0,1
3,9,1,2,0,0,0,0,7,3,-3.4,92.649,-30.1,0.72,5017.5,2,999,1,2
3,7,1,3,1,2,0,0,3,1,1.4,93.918,-42.7,4.962,5228.1,6,999,0,1
1,7,2,3,0,2,0,0,9,0,-1.1,94.199,-37.5,0.879,4963.6,2,6,1,3
1,7,0,3,0,0,0,1,6,2,1.1,93.994,-36.4,4.855,5191.0,3,999,0,1
2,4,1,3,0,2,0,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,2,999,0,1
3,9,1,5,1,0,0,1,6,4,1.1,93.994,-36.4,4.857,5191.0,2,999,0,1
3,1,1,0,1,0,0,1,6,0,1.1,93.994,-36.4,4.857,5191.0,3,999,0,1
1,1,1,0,0,2,0,0,6,1,-1.8,92.893,-46.2,1.2990000000000002,5099.1,2,999,0,1
3,4,1,6,0,2,0,0,1,0,-2.9,92.201,-31.4,0.8690000000000001,5076.2,2,4,2,3
1,7,2,6,0,2,0,0,9,1,-3.4,92.379,-29.8,0.797,5017.5,1,999,0,1
3,1,1,0,0,2,0,0,3,4,1.4,93.918,-42.7,4.962,5228.1,1,999,0,1
1,0,2,3,1,0,0,0,6,2,-1.8,92.893,-46.2,1.327,5099.1,2,999,0,1
2,1,1,2,0,0,0,0,3,0,1.4,93.918,-42.7,4.957,5228.1,1,999,0,1
2,0,2,6,0,0,0,1,4,4,1.4,94.465,-41.8,4.864,5228.1,1,999,0,1
2,0,1,7,0,0,0,0,0,0,-1.8,93.075,-47.1,1.405,5099.1,3,999,0,1
1,1,0,2,1,2,0,0,3,4,1.4,93.918,-42.7,4.963,5228.1,1,999,0,1
2,1,2,1,0,2,0,0,6,0,-1.8,92.893,-46.2,1.25,5099.1,2,999,0,1
2,1,0,0,0,0,0,0,6,0,-1.8,92.893,-46.2,1.25,5099.1,5,999,0,1
2,3,0,5,0,0,2,0,1,2,1.4,93.444,-36.1,4.964,5228.1,5,999,0,1
3,5,1,0,0,2,0,0,1,0,-2.9,92.201,-31.4,0.8690000000000001,5076.2,1,3,1,3
3,4,1,6,0,2,0,1,3,0,1.4,93.918,-42.7,4.962,5228.1,1,999,0,1
2,6,1,6,0,2,0,0,1,3,1.4,93.444,-36.1,4.965,5228.1,13,999,0,1
4,5,1,6,0,2,2,0,9,4,-3.4,92.379,-29.8,0.7809999999999999,5017.5,1,999,2,2
2,9,2,5,0,0,0,0,1,4,1.4,93.444,-36.1,4.967,5228.1,1,999,0,1
3,2,1,6,1,0,0,1,6,2,1.1,93.994,-36.4,4.86,5191.0,2,999,0,1
2,2,1,3,0,0,2,0,7,0,-0.1,93.2,-42.0,4.021,5195.8,1,999,0,1
1,9,2,5,0,0,0,0,1,1,1.4,93.444,-36.1,4.965,5228.1,2,999,0,1
2,0,1,6,0,2,0,0,9,4,-3.4,92.379,-29.8,0.813,5017.5,2,999,0,1
2,7,1,3,0,0,0,1,6,2,1.1,93.994,-36.4,4.855,5191.0,2,999,0,1
2,6,2,2,0,0,0,0,7,3,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1,999,0,1
1,9,2,3,0,0,0,0,3,3,1.4,93.918,-42.7,4.961,5228.1,2,999,0,1
3,4,1,6,0,0,0,0,8,4,-3.4,92.431,-26.9,0.74,5017.5,1,999,1,2
2,1,1,1,0,0,0,0,3,3,1.4,93.918,-42.7,4.961,5228.1,1,999,0,1
2,0,2,3,0,2,0,1,6,2,1.1,93.994,-36.4,4.855,5191.0,1,999,0,1
1,0,2,3,0,0,2,0,6,0,-1.8,92.893,-46.2,1.25,5099.1,15,999,0,1
3,1,1,0,1,0,0,1,3,2,1.4,93.918,-42.7,4.966,5228.1,6,999,0,1
3,10,1,2,1,0,0,1,4,0,1.4,94.465,-41.8,4.959,5228.1,2,999,0,1
3,5,1,6,0,2,0,0,5,1,-1.8,93.369,-34.8,0.6459999999999999,5008.7,2,999,1,2
3,9,0,5,0,0,0,0,3,3,1.4,93.918,-42.7,4.962,5228.1,1,999,0,1
1,1,1,2,0,0,0,0,6,4,-1.8,92.893,-46.2,1.281,5099.1,1,6,1,3
2,4,1,6,1,0,0,1,6,4,-1.8,92.893,-46.2,1.334,5099.1,2,999,0,1
3,0,1,6,0,0,0,1,4,3,1.4,94.465,-41.8,4.961,5228.1,1,999,0,1
4,5,1,3,0,2,0,0,0,4,-1.8,93.075,-47.1,1.415,5099.1,2,999,0,1
2,2,1,0,1,0,0,0,0,2,-1.8,93.075,-47.1,1.41,5099.1,1,999,0,1
2,0,2,6,0,0,0,0,3,3,1.4,93.918,-42.7,4.961,5228.1,2,999,0,1
1,7,1,2,0,2,2,0,6,1,-1.8,92.893,-46.2,1.2990000000000002,5099.1,1,999,1,2
3,5,1,5,1,1,1,1,6,3,1.1,93.994,-36.4,4.856,5191.0,1,999,0,1
2,4,0,6,1,0,0,0,3,1,1.4,93.918,-42.7,4.96,5228.1,2,999,0,1
2,1,1,0,0,0,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,5,999,0,1
1,9,2,5,0,2,0,0,6,4,-1.8,92.893,-46.2,1.281,5099.1,3,999,0,1
2,4,1,6,0,0,0,1,4,4,1.4,94.465,-41.8,4.864,5228.1,2,999,0,1
4,5,0,0,0,2,0,0,7,4,-3.4,92.649,-30.1,0.716,5017.5,1,999,1,2
3,9,1,3,0,0,0,0,1,1,1.4,93.444,-36.1,4.963,5228.1,6,999,0,1
2,1,1,2,0,2,0,0,3,2,1.4,93.918,-42.7,4.963,5228.1,1,999,0,1
3,5,1,3,0,0,0,0,6,2,-1.8,92.893,-46.2,1.266,5099.1,3,999,0,1
2,0,1,3,1,2,0,0,1,0,1.4,93.444,-36.1,4.963,5228.1,1,999,0,1
1,9,2,2,0,1,1,1,0,1,-1.8,93.075,-47.1,1.405,5099.1,1,999,0,1
2,7,1,3,0,2,0,0,4,4,-2.9,92.963,-40.8,1.26,5076.2,1,999,0,1
2,4,1,5,1,0,0,1,6,1,1.1,93.994,-36.4,4.857,5191.0,2,999,0,1
2,1,1,0,0,2,0,0,6,3,-1.8,92.893,-46.2,1.291,5099.1,1,999,0,1
2,0,1,6,0,2,0,0,1,4,1.4,93.444,-36.1,4.965,5228.1,1,999,0,1
2,1,1,3,1,2,0,0,6,1,-1.8,92.893,-46.2,1.354,5099.1,2,999,0,1
2,10,2,5,1,2,0,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,1,999,0,1
2,0,1,6,0,0,0,0,6,0,-1.8,92.893,-46.2,1.25,5099.1,1,999,1,2
2,9,2,5,1,2,2,0,1,4,1.4,93.444,-36.1,4.964,5228.1,4,999,0,1
2,1,2,2,0,0,0,0,6,2,-1.8,92.893,-46.2,1.266,5099.1,3,999,0,1
2,3,1,1,0,0,0,1,6,4,1.1,93.994,-36.4,4.859,5191.0,1,999,0,1
2,4,1,6,0,0,0,0,7,0,-0.1,93.2,-42.0,4.021,5195.8,5,999,1,2
2,7,1,3,0,0,0,1,6,4,1.1,93.994,-36.4,4.859,5191.0,3,999,0,1
3,1,0,0,0,2,0,0,3,3,1.4,93.918,-42.7,4.961,5228.1,3,999,0,1
3,0,1,6,0,2,0,1,4,4,1.4,94.465,-41.8,4.864,5228.1,1,999,0,1
4,5,1,0,0,0,2,0,7,3,-3.4,92.649,-30.1,0.715,5017.5,2,3,1,3
2,10,0,2,0,2,0,0,3,3,1.4,93.918,-42.7,4.961,5228.1,2,999,0,1
2,1,2,2,0,2,2,1,6,3,1.1,93.994,-36.4,4.856,5191.0,6,999,0,1
2,1,2,3,0,2,0,0,7,3,-0.1,93.2,-42.0,4.1530000000000005,5195.8,2,999,0,1
3,0,0,3,0,2,0,1,6,0,1.1,93.994,-36.4,4.855,5191.0,4,999,0,1
1,0,2,3,0,2,0,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1,999,0,1
1,9,1,5,0,0,0,1,6,0,1.1,93.994,-36.4,4.864,5191.0,1,999,0,1
2,1,2,2,1,2,0,0,3,1,1.4,93.918,-42.7,4.962,5228.1,3,999,0,1
2,1,2,6,0,2,0,0,6,3,-1.8,92.893,-46.2,1.291,5099.1,2,999,1,2
2,1,0,0,0,0,0,1,6,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,7,999,0,1
1,0,2,6,0,0,0,0,6,1,-1.8,92.893,-46.2,1.244,5099.1,2,999,0,1
2,0,0,6,0,2,0,1,6,0,1.1,93.994,-36.4,4.857,5191.0,2,999,0,1
1,0,2,2,0,0,0,0,3,2,1.4,93.918,-42.7,4.968,5228.1,8,999,0,1
1,9,1,6,0,0,0,0,5,4,-1.8,93.369,-34.8,0.6509999999999999,5008.7,4,999,0,1
1,0,2,3,0,0,0,0,3,0,1.4,93.918,-42.7,4.963,5228.1,2,999,0,1
3,0,1,3,0,0,0,0,9,2,-3.4,92.379,-29.8,0.778,5017.5,1,999,0,1
1,9,2,3,0,2,0,0,1,2,1.4,93.444,-36.1,4.963,5228.1,3,999,0,1
1,9,1,6,0,0,0,0,9,1,-1.1,94.199,-37.5,0.879,4963.6,2,999,0,1
2,4,1,6,0,2,0,0,3,4,-2.9,92.469,-33.6,1.029,5076.2,1,999,0,1
1,7,2,5,0,2,0,1,4,2,1.4,94.465,-41.8,4.8660000000000005,5228.1,3,999,0,1
1,0,2,3,0,0,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,1,999,0,1
2,9,1,5,0,2,0,1,1,2,1.4,93.444,-36.1,4.962,5228.1,2,999,0,1
2,0,1,6,0,0,0,1,6,0,1.1,93.994,-36.4,4.864,5191.0,2,999,0,1
2,1,1,2,1,0,0,0,6,2,-1.8,92.893,-46.2,1.266,5099.1,6,999,0,1
2,9,1,6,0,0,0,0,0,0,-1.8,93.075,-47.1,1.405,5099.1,1,999,0,1
1,1,0,2,0,0,0,1,6,1,1.1,93.994,-36.4,4.8580000000000005,5191.0,1,999,0,1
1,0,2,3,1,2,0,0,3,2,1.4,93.918,-42.7,4.958,5228.1,6,999,0,1
1,0,0,6,0,0,2,1,3,0,1.4,93.918,-42.7,4.959,5228.1,2,999,0,1
2,0,0,3,0,2,0,0,6,3,-1.8,92.893,-46.2,1.291,5099.1,8,999,1,2
3,9,1,5,2,0,0,0,1,3,1.4,93.444,-36.1,4.963,5228.1,1,999,0,1
3,5,1,0,0,2,0,0,7,1,-3.4,92.649,-30.1,0.7140000000000001,5017.5,1,7,1,3
2,1,1,1,0,2,0,0,6,0,-1.8,92.893,-46.2,1.25,5099.1,1,999,0,1
2,6,0,5,0,2,0,0,6,2,-1.8,92.893,-46.2,1.327,5099.1,2,999,2,2
3,1,1,0,1,2,0,1,6,4,1.1,93.994,-36.4,4.8580000000000005,5191.0,5,999,0,1
3,0,0,6,0,2,0,0,6,4,-1.8,92.893,-46.2,1.334,5099.1,3,999,0,1
1,7,2,3,0,2,0,0,0,0,-1.8,93.075,-47.1,1.405,5099.1,1,999,0,1
2,0,1,3,0,2,2,0,1,4,1.4,93.444,-36.1,4.964,5228.1,4,999,0,1
2,1,2,1,1,0,0,0,6,4,-1.8,92.893,-46.2,1.281,5099.1,1,999,0,1
1,9,1,5,0,2,0,0,6,4,-1.8,92.893,-46.2,1.281,5099.1,5,999,0,1
1,6,2,3,0,2,0,0,3,3,1.4,93.918,-42.7,4.961,5228.1,2,999,0,1
2,0,2,6,0,0,0,0,8,4,-3.4,92.431,-26.9,0.742,5017.5,1,999,1,2
3,9,1,6,0,2,0,0,5,0,-1.8,93.369,-34.8,0.653,5008.7,1,999,0,1
3,4,1,6,0,2,0,0,1,3,1.4,93.444,-36.1,4.965,5228.1,2,999,0,1
2,7,1,2,0,0,2,1,4,0,-2.9,92.963,-40.8,1.224,5076.2,2,999,0,1
2,0,1,6,0,2,0,0,0,4,-1.8,93.075,-47.1,1.415,5099.1,1,999,0,1
3,9,1,2,1,2,2,1,6,3,1.1,93.994,-36.4,4.856,5191.0,1,999,0,1
1,0,2,3,0,0,2,0,3,1,1.4,93.918,-42.7,4.962,5228.1,3,999,0,1
3,0,1,6,0,2,2,0,3,4,1.4,93.918,-42.7,4.962,5228.1,1,999,0,1
2,4,1,6,0,2,0,0,7,2,-0.1,93.2,-42.0,4.0760000000000005,5195.8,6,999,0,1
2,1,1,2,0,0,0,0,6,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1,999,1,2
2,1,1,3,0,2,0,0,3,3,-2.9,92.469,-33.6,1.044,5076.2,1,999,0,1
2,1,0,2,0,2,0,0,3,3,1.4,93.918,-42.7,4.961,5228.1,1,999,0,1
2,9,1,5,1,0,0,0,1,3,1.4,93.444,-36.1,4.968,5228.1,2,999,0,1
2,7,1,3,1,2,0,1,4,0,1.4,94.465,-41.8,4.959,5228.1,2,999,0,1
1,9,2,6,0,0,0,0,1,2,1.4,93.444,-36.1,4.968,5228.1,1,999,0,1
3,4,1,6,0,2,0,0,7,3,-0.1,93.2,-42.0,4.1530000000000005,5195.8,1,999,0,1
2,1,1,1,0,0,0,0,6,4,-1.8,92.893,-46.2,1.334,5099.1,1,999,1,2
2,0,1,6,0,2,2,1,4,2,1.4,94.465,-41.8,4.961,5228.1,4,999,0,1
2,0,1,6,0,0,0,0,6,0,-1.8,92.893,-46.2,1.25,5099.1,1,999,0,1
1,1,1,2,0,0,0,0,7,1,-0.1,93.2,-42.0,4.191,5195.8,2,5,1,3
1,0,1,6,0,2,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,2,999,0,1
3,1,1,2,1,0,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,4,999,0,1
3,4,1,5,1,2,0,0,3,2,1.4,93.918,-42.7,4.968,5228.1,4,999,0,1
1,0,1,7,0,0,0,1,6,3,1.1,93.994,-36.4,4.857,5191.0,1,999,0,1
2,7,1,1,0,2,0,0,6,0,-1.8,92.893,-46.2,1.25,5099.1,1,999,0,1
3,4,0,6,0,0,0,0,7,2,-0.1,93.2,-42.0,4.0760000000000005,5195.8,2,999,1,2
2,1,2,2,0,0,0,0,0,4,-1.8,93.075,-47.1,1.4980000000000002,5099.1,1,999,1,2
3,1,2,7,1,2,0,0,6,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1,2,999,0,1
3,7,0,3,0,2,0,0,3,3,1.4,93.918,-42.7,4.962,5228.1,1,999,0,1
2,9,1,5,0,2,0,0,1,0,1.4,93.444,-36.1,4.966,5228.1,1,999,0,1
2,1,1,7,0,2,0,0,6,2,-1.8,92.893,-46.2,1.327,5099.1,3,999,0,1
3,5,0,0,1,0,0,0,6,4,-1.8,92.893,-46.2,1.281,5099.1,4,999,1,2
1,7,1,5,1,2,0,0,1,2,1.4,93.444,-36.1,4.968,5228.1,5,999,0,1
3,9,1,5,0,2,0,0,6,0,-1.8,92.893,-46.2,1.3130000000000002,5099.1,1,999,1,2
1,9,2,6,0,0,0,0,1,3,1.4,93.444,-36.1,4.963,5228.1,5,999,0,1
2,1,1,1,0,0,0,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,5,999,0,1
2,0,1,6,0,2,0,0,1,0,1.4,93.444,-36.1,4.964,5228.1,1,999,0,1
2,0,1,3,0,2,2,1,6,2,1.1,93.994,-36.4,4.855,5191.0,2,999,0,1
1,8,2,3,0,0,0,0,1,0,-2.9,92.201,-31.4,0.8809999999999999,5076.2,1,999,0,1
2,0,0,3,0,2,0,0,0,2,-1.8,93.075,-47.1,1.435,5099.1,2,999,1,2
3,4,0,6,0,0,0,0,3,2,1.4,93.918,-42.7,4.963,5228.1,5,999,0,1
2,1,1,2,1,2,0,0,1,3,1.4,93.444,-36.1,4.963,5228.1,1,999,0,1
1,1,1,7,0,0,0,0,3,1,1.4,93.918,-42.7,4.96,5228.1,3,999,0,1
4,5,1,2,0,2,2,0,6,1,-1.8,93.876,-40.0,0.6970000000000001,5008.7,1,999,1,2
3,1,1,5,0,0,2,0,6,0,-1.8,92.893,-46.2,1.25,5099.1,2,999,0,1
1,4,2,6,0,0,0,0,7,4,-0.1,93.2,-42.0,4.12,5195.8,1,999,0,1
1,1,2,2,0,2,0,0,3,4,1.4,93.918,-42.7,4.963,5228.1,2,999,0,1
4,5,1,7,0,2,0,0,9,0,-3.4,92.379,-29.8,0.8029999999999999,5017.5,1,999,0,1
1,7,2,3,0,2,0,0,0,4,-1.8,93.075,-47.1,1.445,5099.1,1,999,0,1
2,0,1,3,0,1,1,0,1,2,1.4,93.444,-36.1,4.962,5228.1,2,999,0,1
1,1,1,5,1,0,0,0,3,0,1.4,93.918,-42.7,4.963,5228.1,2,999,0,1
2,4,1,6,0,0,0,0,7,1,-0.1,93.2,-42.0,4.191,5195.8,1,999,0,1
3,0,0,3,0,2,0,1,6,1,-1.8,92.893,-46.2,1.244,5099.1,2,999,1,2
1,0,2,6,0,2,0,0,5,4,-1.8,93.369,-34.8,0.655,5008.7,2,999,1,2
2,2,1,6,0,0,0,1,4,0,1.4,94.465,-41.8,4.959,5228.1,1,999,0,1
1,2,1,5,0,0,0,1,6,0,-1.8,92.893,-46.2,1.25,5099.1,10,999,2,2
3,5,1,0,0,2,2,0,1,0,1.4,93.444,-36.1,4.963,5228.1,3,999,0,1
1,0,1,6,0,0,0,0,6,4,-1.8,92.893,-46.2,1.281,5099.1,5,999,1,2
2,9,2,2,0,0,0,0,1,1,-1.7,94.027,-38.3,0.8959999999999999,4991.6,3,6,3,3
1,6,2,2,0,2,0,0,6,2,-1.8,92.893,-46.2,1.266,5099.1,2,999,0,1
2,4,1,1,1,0,0,1,6,1,1.1,93.994,-36.4,4.857,5191.0,1,999,0,1
2,0,1,5,0,2,0,0,3,4,1.4,93.918,-42.7,4.963,5228.1,1,999,0,1
2,9,1,5,0,2,0,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1,999,0,1
1,10,1,3,0,0,2,0,7,3,-3.4,92.649,-30.1,0.72,5017.5,3,999,1,2
2,1,1,1,1,2,0,0,3,1,1.4,93.918,-42.7,4.96,5228.1,1,999,0,1
2,0,1,6,0,0,0,0,4,2,-2.9,92.963,-40.8,1.26,5076.2,4,999,0,1
3,4,1,7,1,2,0,1,6,1,1.1,93.994,-36.4,4.857,5191.0,2,999,0,1
2,9,2,5,0,0,0,0,1,3,1.4,93.444,-36.1,4.968,5228.1,1,999,0,1
3,7,2,3,0,2,2,0,3,2,1.4,93.918,-42.7,4.958,5228.1,1,999,0,1
2,9,0,3,0,0,0,1,7,4,-0.1,93.2,-42.0,4.12,5195.8,5,999,0,1
2,0,1,2,0,2,0,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,2,999,0,1
1,7,2,3,0,2,0,1,6,4,1.1,93.994,-36.4,4.857,5191.0,1,999,0,1
1,7,1,3,1,0,0,1,4,0,1.4,94.465,-41.8,4.959,5228.1,1,999,0,1
3,0,2,3,0,2,0,0,0,1,-1.8,93.075,-47.1,1.392,5099.1,1,999,0,1
3,1,1,2,1,0,0,0,6,1,-1.8,92.893,-46.2,1.244,5099.1,1,999,0,1
2,4,1,0,1,2,0,1,4,1,1.4,94.465,-41.8,4.96,5228.1,1,999,0,1
2,1,1,0,1,2,0,0,3,2,1.4,93.918,-42.7,4.963,5228.1,15,999,0,1
2,3,1,0,0,0,0,0,7,0,-0.1,93.2,-42.0,4.021,5195.8,2,999,0,1
4,3,1,0,1,2,0,0,0,3,-1.8,93.749,-34.6,0.642,5008.7,1,6,2,3
2,0,1,3,0,0,0,1,4,1,1.4,94.465,-41.8,4.96,5228.1,2,999,0,1
2,9,2,5,0,2,0,0,0,1,-1.8,93.075,-47.1,1.405,5099.1,5,999,0,1
2,4,1,6,0,0,0,0,0,2,-1.8,93.075,-47.1,1.365,5099.1,1,999,0,1
1,9,2,5,0,2,0,0,4,0,-2.9,92.963,-40.8,1.268,5076.2,1,3,1,3
2,1,1,2,0,0,0,1,6,4,1.1,93.994,-36.4,4.8580000000000005,5191.0,1,999,0,1
1,1,1,2,0,0,0,0,3,1,1.4,93.918,-42.7,4.962,5228.1,4,999,0,1
3,3,1,2,1,0,0,1,6,1,1.1,93.994,-36.4,4.857,5191.0,1,999,0,1
3,2,1,7,0,0,0,0,1,2,-2.9,92.201,-31.4,0.883,5076.2,2,999,0,1
1,8,2,3,1,0,0,0,6,3,-1.8,92.893,-46.2,1.344,5099.1,2,999,1,2
3,5,0,6,1,0,0,0,1,2,1.4,93.444,-36.1,4.962,5228.1,5,999,0,1
2,4,0,6,0,2,2,1,4,2,1.4,94.465,-41.8,4.958,5228.1,3,999,0,1
2,1,2,3,0,2,2,1,6,2,-1.8,92.893,-46.2,1.266,5099.1,7,999,1,2
2,9,0,3,0,0,0,1,6,0,1.1,93.994,-36.4,4.855,5191.0,2,999,0,1
2,0,0,3,0,0,0,0,3,3,-2.9,92.469,-33.6,0.908,5076.2,5,999,0,1
1,6,1,6,0,2,2,0,8,2,-3.4,92.431,-26.9,0.722,5017.5,1,999,0,1
1,7,2,3,0,2,0,0,0,3,-1.8,93.075,-47.1,1.423,5099.1,1,999,1,2
2,9,2,3,0,2,0,0,6,2,-1.8,92.893,-46.2,1.327,5099.1,1,999,1,2
3,11,1,0,1,2,0,1,6,1,1.1,93.994,-36.4,4.857,5191.0,1,999,0,1
3,9,1,5,1,0,0,1,6,3,1.1,93.994,-36.4,4.856,5191.0,1,999,0,1
2,2,1,6,0,2,0,1,4,1,1.4,94.465,-41.8,4.96,5228.1,3,999,0,1
2,1,1,0,1,0,0,1,4,0,1.4,94.465,-41.8,4.947,5228.1,2,999,0,1
